"","nombre","final_family","nusado","n_in_uc","uc"
"370","Miconia elegans","Melastomataceae",291,98,"PARQUE NACIONAL DAS SEMPRE VIVAS,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL RIO PRETO,PARQUE ESTADUAL BIRIBIRI,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,PARQUE NACIONAL DE BRASÍLIA,PARQUE NACIONAL DA SERRA DA CANASTRA,RESERVA BIOLÓGICA NASCENTES SERRA DO CACHIMBO,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES,PARQUE ESTADUAL DO JALAPãO,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,PARQUE ESTADUAL DO LAJEADO,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,PARQUE ESTADUAL GRÃO MOGOL,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA CAPETINGA/TAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DESCOBERTO,ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES"
"371","Miconia flammea","Melastomataceae",118,50,"PARQUE NACIONAL DA TIJUCA,PARQUE NACIONAL DE CAPARAO,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,RESERVA BIOLÓGICA DO TINGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,RESERVA BIOLÓGICA AUGUSTO RUSCHI,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DA SERRA DOS ORGÃOS,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,PARQUE ESTADUAL GRÃO MOGOL"
"372","Miconia hirtella","Melastomataceae",83,18,"PARQUE NACIONAL DE CAPARAO,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA CAPETINGA/TAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES,PARQUE ESTADUAL GRÃO MOGOL"
"373","Miconia hyemalis","Melastomataceae",214,45,"ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DE SÃO JOAQUIM,FLORESTA NACIONAL DE SÃO FRANCISCO DE PAULA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA SERRA DA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,PARQUE NACIONAL DOS CAMPOS GERAIS"
"374","Miconia inconspicua","Melastomataceae",73,15,"PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"375","Miconia jucunda","Melastomataceae",34,5,"ÁREA DE PROTEÇÃO AMBIENTAL ILHAS E VÁRZEAS DO RIO PARANÁ,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,PARQUE NACIONAL DA TIJUCA"
"376","Miconia latecrenata","Melastomataceae",387,82,"ESTAÇÃO ECOLÓGICA DE ITAPETI,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE NACIONAL DA SERRA DO ITAJAÍ,RESERVA BIOLÓGICA DE POÇO DAS ANTAS,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA SERRA DA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU,PARQUE NACIONAL DA SERRA DA BOCAINA,PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE NACIONAL DE SÃO JOAQUIM,PARQUE ESTADUAL DAS SETE PASSAGENS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA SÃO JOSÉ,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,RESERVA BIOLÓGICA DO TINGUÁ,PARQUE ESTADUAL DO JARAGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DA LAGOA SANTA,PARQUE NACIONAL DA SERRA DA CANASTRA,RESERVA BIOLÓGICA AUGUSTO RUSCHI,ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE NACIONAL DA TIJUCA"
"377","Miconia leucocarpa","Melastomataceae",122,35,"PARQUE NACIONAL DE BRASÍLIA,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA CAPETINGA/TAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU"
"378","Miconia ligustroides","Melastomataceae",634,111,"ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DAS SEMPRE VIVAS,PARQUE NACIONAL DE CAPARAO,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL BIRIBIRI,PARQUE NACIONAL DA SERRA DA CANASTRA,ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE,ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA SERRA DA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL DA BALEIA FRANCA,ESTAÇÃO ECOLÓGICA BANANAL,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,PARQUE NACIONAL DE BRASÍLIA,ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DA LAGOA SANTA,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,FLORESTA NACIONAL DE CONTENDAS DO SINCORÁ,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO NASCENTE DO RIO DE CONTAS,PARQUE ESTADUAL GRÃO MOGOL,PARQUE NACIONAL DA TIJUCA"
"379","Miconia lymanii","Melastomataceae",69,22,"ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DA SERRA DA BOCAINA,PARQUE ESTADUAL DA SERRA DO MAR"
"380","Miconia nervosa","Melastomataceae",589,115,"FLORESTA NACIONAL DE TAPAJÓS,FLORESTA NACIONAL DE CARAJÁS,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DESCOBERTO,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,FLORESTA NACIONAL DE PAU-ROSA,PARQUE NACIONAL PAU BRASIL,FLORESTA NACIONAL DE MACAUÃ,PARQUE NACIONAL DA SERRA DO DIVISOR,PARQUE NACIONAL DE BRASÍLIA,RESERVA BIOLÓGICA NASCENTES SERRA DO CACHIMBO,PARQUE ESTADUAL SERRA AZUL,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,PARQUE ESTADUAL DO PROSA,ÁREA DE PROTEÇÃO AMBIENTAL ILHAS E VÁRZEAS DO RIO PARANÁ,FLORESTA NACIONAL DE CAXIUANÃ,ESTAÇÃO ECOLÓGICA DE MURICI,RESERVA BIOLÓGICA DE UNA,PARQUE NACIONAL DO MONTE PASCOAL,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA PROJETO DINÂMICA BIOLÓGICA DE FRAGMENTOS FLORESTAIS,RESERVA EXTRATIVISTA CHICO MENDES,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA CAPETINGA/TAQUARA,FLORESTA NACIONAL DO AMAZONAS,ESTAÇÃO ECOLÓGICA DE CUNIÃ,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA"
"381","Miconia paniculata","Melastomataceae",120,27,"ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DE CAPARAO,RESERVA BIOLÓGICA DO TINGUÁ,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE ESTADUAL DO ITACOLOMI,PARQUE ESTADUAL DAS SETE PASSAGENS,RESERVA BIOLÓGICA AUGUSTO RUSCHI,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,PARQUE NACIONAL DA SERRA DA BOCAINA"
"382","Miconia pepericarpa","Melastomataceae",235,59,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,PARQUE ESTADUAL SERRA DO ROLA MOÇA,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,PARQUE NACIONAL DA SERRA DA CANASTRA,ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DA LAGOA SANTA,PARQUE ESTADUAL DAS SETE PASSAGENS,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DESCOBERTO,ÁREA DE PROTEÇÃO AMBIENTAL SERRA SÃO JOSÉ"
"383","Miconia racemifera","Melastomataceae",39,6,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,ÁREA DE PROTEÇÃO AMBIENTAL SERRA SÃO JOSÉ,PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
"384","Miconia sclerophylla","Melastomataceae",87,30,"ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL BIRIBIRI,PARQUE NACIONAL DO DESCOBRIMENTO,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL RIO PRETO,PARQUE ESTADUAL GRÃO MOGOL"
"385","Miconia sellowiana","Melastomataceae",381,104,"PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DOS FRADES,PARQUE NACIONAL DE CAPARAO,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,RESERVA BIOLÓGICA DAS PEROBAS,PARQUE ESTADUAL DO ITACOLOMI,ÁREA DE PROTEÇÃO AMBIENTAL DA BALEIA FRANCA,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA SÃO JOSÉ,ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS,ESTAÇÃO ECOLÓGICA BANANAL,RESERVA BIOLÓGICA DO TINGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE NACIONAL DA SERRA DA CANASTRA,PARQUE ESTADUAL CARLOS BOTELHO,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"386","Miconia trianae","Melastomataceae",36,1,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA SÃO JOSÉ"
"387","Miconia valtheri","Melastomataceae",93,24,"PARQUE ESTADUAL DA SERRA FURADA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE NACIONAL DA SERRA DA CANASTRA,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE NACIONAL DA TIJUCA"
"388","Mouriri elliptica","Melastomataceae",253,20,"PARQUE NACIONAL DA CHAPADA DAS MESAS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA IBIAPABA,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO,ÁREA DE PROTEÇÃO AMBIENTAL DO SALTO MAGESSI,PARQUE NACIONAL DO ARAGUAIA,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES"
"389","Mouriri sagotiana","Melastomataceae",46,13,"PARQUE NACIONAL DO JURUENA,RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA,ESTAÇÃO ECOLÓGICA SAMUEL,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,PARQUE ESTADUAL CARLOS BOTELHO,RESERVA EXTRATIVISTA RIO CAJARI,FLORESTA NACIONAL DE TAPIRAPÉ-AQUIRI"
"390","Ossaea angustifolia","Melastomataceae",113,30,"PARQUE NACIONAL DA TIJUCA,PARQUE NACIONAL DE CAPARAO,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,RESERVA BIOLÓGICA AUGUSTO RUSCHI,RESERVA BIOLÓGICA DO TINGUÁ,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DO MONTE PASCOAL,PARQUE ESTADUAL DA SERRA DO TABULEIRO,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"391","Pleroma fissinervium","Melastomataceae",25,6,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA"
"392","Pleroma granulosum","Melastomataceae",187,60,"PARQUE NACIONAL DA TIJUCA,ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU,ESTAÇÃO ECOLÓGICA DA ILHA DO MEL,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,RESERVA BIOLÓGICA DE POÇO DAS ANTAS,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,PARQUE ESTADUAL BIRIBIRI,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU,PARQUE NACIONAL PAU BRASIL,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA CAPETINGA/TAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,RESERVA BIOLÓGICA UNIÃO,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS,PARQUE NACIONAL DA CHAPADA DOS GUIMARÃES,ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"393","Pleroma mutabile","Melastomataceae",54,9,"PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DA TIJUCA"
"394","Pleroma velutinum","Melastomataceae",79,13,"PARQUE ESTADUAL DAS SETE PASSAGENS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL SERRA DAS CONFUSÕES,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE NACIONAL DA CHAPADA DIAMANTINA"
"395","Tibouchina clavata","Melastomataceae",121,34,"ESTAÇÃO ECOLÓGICA DA ILHA DO MEL,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,PARQUE ESTADUAL DA ILHA DO MEL,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,PARQUE ESTADUAL ACARAI,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,RESERVA BIOLÓGICA DO TINGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE NACIONAL DA TIJUCA,PARQUE NACIONAL DA SERRA DOS ORGÃOS"
"396","Tibouchina estrellensis","Melastomataceae",136,31,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,RESERVA BIOLÓGICA DE POÇO DAS ANTAS,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU,ÁREA DE PROTEÇÃO AMBIENTAL DE TAMOIOS,PARQUE NACIONAL DE CAPARAO,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,RESERVA BIOLÓGICA DO TINGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DA SERRA DA CANASTRA,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"397","Tibouchina pulchra","Melastomataceae",165,30,"ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DA CANTAREIRA,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE NACIONAL DA SERRA DOS ORGÃOS"
"398","Tibouchina reitzii","Melastomataceae",52,5,"ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA"
"399","Tibouchina sellowiana","Melastomataceae",231,61,"PARQUE ESTADUAL DA SERRA FURADA,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DO JARAGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE NACIONAL DE SÃO JOAQUIM,PARQUE NACIONAL DA SERRA GERAL,PARQUE ESTADUAL BIRIBIRI,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,PARQUE ESTADUAL DA CANTAREIRA,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,PARQUE NACIONAL DA SERRA DA BOCAINA,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,PARQUE ESTADUAL CARLOS BOTELHO,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA"
"400","Tococa subciliata","Melastomataceae",78,8,"PARQUE NACIONAL DE ANAVILHANAS,PARQUE NACIONAL DO JURUENA,PARQUE ESTADUAL DO XINGU,ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES,ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO,FLORESTA NACIONAL DE PAU-ROSA"
"401","Trembleya laniflora","Melastomataceae",87,22,"ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL BIRIBIRI,ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS,PARQUE NACIONAL DE CAPARAO"
