"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"334","Melastomataceae","Leandra fragilis Cogn.","Leandra fragilis Cogn.",9542,"Melastomataceae","Leandra melastomoides Raddi",9572,"cambar√°-do-mato-PORTUGUES-Sudeste/pixirica-PORTUGUES-Sudeste","LFB","synonym","","Leandra melastomoides","NATIVA","N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-PB-BR-BA-BR-GO-BR-DF","Arbusto-√Årvore","√Årea Antr√≥pica-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",603,2599267.76172543,1572,31400,"1.6          1        3.5                             ","","","",159,"PARQUE NACIONAL DA TIJUCA,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,RESERVA BIOL”GICA DO TINGU¡,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,PARQUE NACIONAL DE CAPARAO,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE NACIONAL DA SERRA DA BOCAINA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE ESTADUAL BIRIBIRI,PARQUE ESTADUAL DO ITACOLOMI,¡REA DE PROTE«√O AMBIENTAL CACHOEIRA DAS ANDORINHAS,PARQUE ESTADUAL SERRA DO ROLA MO«A,PARQUE ESTADUAL DA CANTAREIRA,RESERVA BIOL”GICA DA MATA ESCURA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL SERRA DO BRIGADEIRO,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE NACIONAL DA SERRA DA CANASTRA,¡REA DE PROTE«√O AMBIENTAL SERRA S√O JOS…,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"335","Melastomataceae","Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne",9599,"Melastomataceae","Leandra purpureovillosa Hoehne",9599,NA,"LFB","name ok","","Leandra purpureovillosa","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Arbusto-√Årvore","Campo de Altitude-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",43,370709.919766976,144,3400,"1.6          1     1.6                     4           ","","","",8,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DA SERRA DO MAR"
"336","Melastomataceae","Leandra quinquedentata Cogn.","Leandra quinquedentata (DC.) Cogn.",9600,"Melastomataceae","Leandra quinquedentata (DC.) Cogn.",9600,NA,"LFB","name ok","","Leandra quinquedentata","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR-BR-BA","Arbusto-√Årvore","Campo de Altitude-Campo rupestre-Cerrado (lato sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",153,1622583.74867743,388,8000,"          1     1.6                     4           ","","","",62,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DOS FRADES,PARQUE NACIONAL DE CAPARAO,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA SERRA DA BOCAINA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL DO ITACOLOMI,PARQUE ESTADUAL BIRIBIRI,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL CACHOEIRA DAS ANDORINHAS,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE NACIONAL DA SERRA DO ITAJAÕ"
"337","Melastomataceae","Leandra variabilis Raddi","Leandra variabilis Raddi",9638,"Melastomataceae","Leandra variabilis Raddi",9638,NA,"LFB","name ok","","Leandra variabilis","NATIVA","Endemica/Mata Atl√¢ntica","BR-PR-BR-SC-BR-RS-BR-ES-BR-MG-BR-BA-BR-SP-BR-RJ","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",362,1738128.65235004,1120,21900,"          1                                     ","","","",71,"ESTA«√O ECOL”GICA DE ITAPETI,PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DA CANTAREIRA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE ESTADUAL DA SERRA DO MAR,RESERVA BIOL”GICA DO TINGU¡,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL  DA ILHA DO CARDOSO,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,¡REA DE PROTE«√O AMBIENTAL DE TAMOIOS,PARQUE ESTADUAL DA SERRA FURADA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"338","Icacinaceae","Leretia cordata Vell.","Leretia cordata Vell.",8034,"Icacinaceae","Leretia cordata Vell.",8034,"surucu√≠na-PORTUGUES-Acre/puca yacua-PORTUGUES-NA","LFB","name ok","","Leretia cordata","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-ES-BR-MA-BR-BA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-DF","Arbusto-√Årvore-Liana/vol√∫vel/trepadeira","Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",64,6359462.45474459,204,4800,"1.6          1                                     ","","","",19,"RESERVA EXTRATIVISTA RIO OURO PRETO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,FLORESTA NACIONAL DO AMAZONAS,FLORESTA NACIONAL DE CARAJ¡S,FLORESTA NACIONAL DE TAPIRAP…-AQUIRI,PARQUE NACIONAL DE PACA¡S NOVOS,RESERVA BIOL”GICA DO ABUFARI,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE"
"339","Fabaceae","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes",31038,"Fabaceae","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes",31038,NA,"LFB","name ok","","Leucochloron incuriale","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-PR","Arbusto-√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",82,2503454.62373713,284,6800,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Leucochloron+incuriale",19,"¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DA CANTAREIRA,PARQUE ESTADUAL DO JUQUERY,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS"
"340","Fabaceae","Libidibia ferrea (Mart. ex Tul.) L.P.Queiroz","Libidibia ferrea (Mart. ex Tul.) L.P.Queiroz",109828,"Fabaceae","Libidibia ferrea (Mart. ex Tul.) L.P.Queiroz",109828,NA,"LFB","name ok","","Libidibia ferrea","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-ES-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL",NA,NA,NA,648,7954682.49685782,2096,45400,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Libidibia+ferrea",30,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,FLORESTA NACIONAL DE A«U,PARQUE NACIONAL DO CATIMBAU,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL DO PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL SERRA BRANCA / RASO DA CATARINA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,ESTA«√O ECOL”GICA DE AIUABA,RESERVA EXTRATIVISTA DO RIO UNINI,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE SAPIATIBA,¡REA DE PROTE«√O AMBIENTAL DE FERNANDO DE NORONHA,RESERVA EXTRATIVISTA MARINHA DE SOURE"
"341","Chrysobalanaceae","Licania dealbata Hook.f.","Licania dealbata Hook.f.",16823,"Chrysobalanaceae","Licania dealbata Hook.f.",16823,NA,"LFB","name ok","","Licania dealbata","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO-BR-GO-BR-DF","Arbusto-√Årvore","Cerrado (lato sensu)","Terr√≠cola",153,3346227.03641791,436,9300,"                                               ","","","",26,"ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,PARQUE ESTADUAL DO JALAP„O,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE PROTE«√O AMBIENTAL DAS NASCENTES DO RIO VERMELHO,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL SERRA DO ARAC¡,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"342","Chrysobalanaceae","Licania kunthiana Hook.f.","Licania kunthiana Hook.f.",16832,"Chrysobalanaceae","Licania kunthiana Hook.f.",16832,NA,"LFB","name ok","","Licania kunthiana","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SE-BR-PE-BR-MA-BR-BA-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF","√Årvore","Cerrado (lato sensu)-Floresta de Terra Firme-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",206,8309486.86331184,616,14200,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Licania+kunthiana",37,"RESERVA BIOL”GICA DE UNA,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE ESTADUAL DO XINGU,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA SERRA DO DIVISOR,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,RESERVA EXTRATIVISTA AUATÕ-PARAN¡,PARQUE ESTADUAL SERRA DO ARAC¡,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,ESTA«√O ECOL”GICA DE MARAC¡"
"343","Chrysobalanaceae","Licania littoralis Warm.","Licania littoralis Warm.",16837,"Chrysobalanaceae","Licania littoralis Warm.",16837,NA,"LFB","name ok","","Licania littoralis",NA,NA,NA,"Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",87,3569067.53816312,216,5000,"          1        3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Licania+littoralis",20,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA"
"344","Chrysobalanaceae","Licania tomentosa Fritsch","Licania tomentosa (Benth.) Fritsch",16857,"Chrysobalanaceae","Licania tomentosa (Benth.) Fritsch",16857,NA,"LFB","name ok","","Licania tomentosa","NATIVA","Endemica/Mata Atl√¢ntica","BR-PI-BR-PE-BR-PB-BR-CE-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",92,6016540.02720673,284,6700,"          1        3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Licania+tomentosa",11,"¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOL”GICA DE UNA,RESERVA EXTRATIVISTA MARINHA CAET…TAPERA«U,PARQUE NACIONAL SERRA DAS CONFUS’ES,PARQUE NACIONAL DE SETE CIDADES,PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA"
"345","Lauraceae","Licaria bahiana H.Kurz","Licaria bahiana Kurz",8420,"Lauraceae","Licaria bahiana Kurz",8420,"louro-sab√£o-PORTUGUES-Bahia","LFB","name ok","","Licaria bahiana","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-BA-BR-AL","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",116,3100409.64576895,284,5900,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Licaria+bahiana",48,"PARQUE NACIONAL DE CAPARAO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO MACACU,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,ESTA«√O ECOL”GICA DE MURICI,RESERVA BIOL”GICA AUGUSTO RUSCHI,RESERVA BIOL”GICA DO TINGU¡,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"346","Achariaceae","Lindackeria latifolia Benth.","Lindackeria latifolia Benth.",78300,"Achariaceae","Lindackeria latifolia Benth.",78300,NA,"LFB","name ok","","Lindackeria latifolia","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado","BR-MA-BR-RO-BR-PA-BR-AM","Arbusto-√Årvore","Floresta de Terra Firme","Terr√≠cola",64,1270502.65617336,196,4600,"                                               ","","","",7,"ESTA«√O ECOL”GICA DA TERRA DO MEIO,FLORESTA NACIONAL DE TAPAJ”S,¡REA DE PROTE«√O AMBIENTAL DO TAPAJ”S,FLORESTA NACIONAL DE CARAJ¡S,PARQUE NACIONAL DO JAMANXIM,¡REA DE PROTE«√O AMBIENTAL DO IGARAP… GELADO"
"347","Malvaceae","Luehea ochrophylla Mart.","Luehea ochrophylla Mart.",9096,"Malvaceae","Luehea ochrophylla Mart.",9096,NA,"LFB","name ok","","Luehea ochrophylla","NATIVA","N√£o endemica/Amaz√¥nia-N√£o endemica/Caatinga-N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-CE-BR-RJ-BR-ES-BR-SE-BR-PE-BR-PB-BR-BA-BR-AL-BR-AM","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",144,3668020.94936946,356,7600,"      1.5    1                                     ","","","",3,"RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL BARRA DO RIO MAMANGUAPE"
"348","Fabaceae","Luetzelburgia auriculata (Allem√£o) Ducke","Luetzelburgia auriculata (Allem√£o) Ducke",29740,"Fabaceae","Luetzelburgia auriculata (Allem√£o) Ducke",29740,"Angelim-da-folha-mi√∫da-PORTUGUES-Piau√≠/Pau-de-chapada-PORTUGUES-Maranh√£o/Pau-moc√≥-PORTUGUES-Cear√°/Pau-pedra-PORTUGUES-Rio Grande do Norte","LFB","name ok","","Luetzelburgia auriculata","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-GO-BR-MS-BR-MT-BR-DF-BR-TO-BR-PA-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA","√Årvore","Caatinga (stricto sensu)-Carrasco-Cerrado (lato sensu)","Terr√≠cola",245,2717049.10913695,656,15100,"                                           2.1    ","","use","http://tropical.theferns.info/viewtropical.php?id=Luetzelburgia+auriculata",9,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,ESTA«√O ECOL”GICA DO SERID”,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO"
"349","Fabaceae","Luetzelburgia bahiensis Yakovlev","Luetzelburgia bahiensis Yakovlev",18701,"Fabaceae","Luetzelburgia bahiensis Yakovlev",18701,"Carne-d'anta-PORTUGUES-Bahia/Moela-de-galinha-PORTUGUES-Bahia/Pau-de-ema-PORTUGUES-Bahia/Pau-moc√≥-PORTUGUES-Bahia","LFB","name ok","","Luetzelburgia bahiensis","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)","Terr√≠cola",160,860168.200119401,392,9000,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Luetzelburgia+bahiensis",9,"¡REA DE PROTE«√O AMBIENTAL GRUTAS DOS BREJ’ES / VEREDAS DO ROM√O GRAMACHO,PARQUE NACIONAL DA SERRA DA CAPIVARA"
"350","Asteraceae","Lychnophora salicifolia Mart.","Lychnophora salicifolia Mart.",16181,"Asteraceae","Lychnophora salicifolia Mart.",16181,NA,"LFB","name ok","","Lychnophora salicifolia","NATIVA","Endemica/Cerrado","BR-MG-BR-BA-BR-GO-BR-DF","√Årvore","Campo rupestre-Cerrado (lato sensu)","Terr√≠cola",249,815922.337017448,592,11800,"                                               ","","","",91,"¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL RIO PRETO,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL DE BRASÕLIA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,¡REA DE PROTE«√O AMBIENTAL CARSTE DA LAGOA SANTA"
"351","Fabaceae","Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne",101136,"Fabaceae","Machaerium cantarellianum Hoehne",101136,"Jacarand√°-bico-de-pato-PORTUGUES-NA/Jacarand√°-trepador-PORTUGUES-NA","LFB","name ok","","Machaerium cantarellianum","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES","Arbusto-√Årvore-Liana/vol√∫vel/trepadeira","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",74,1086580.2542812,136,3100,"      1.5    1                                     ","","","",35,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,RESERVA BIOL”GICA DO TINGU¡,RESERVA BIOL”GICA AUGUSTO RUSCHI,RESERVA BIOL”GICA DE SOORETAMA"
"352","Fabaceae","Machaerium punctatum Pers.","Machaerium punctatum (Poir.) Pers.",83326,"Fabaceae","Machaerium punctatum (Poir.) Pers.",83326,NA,"LFB","name ok","","Machaerium punctatum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-MG-BR-RJ-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",68,2105967.21147154,220,5100,"      1.5                                         ","","","",7,"PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE SAPIATIBA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U"
"353","Fabaceae","Machaerium salzmannii Benth.","Machaerium salzmannii Benth.",18735,"Fabaceae","Machaerium salzmannii Benth.",18735,"Cip√≥-siqueira-PORTUGUES-NA/Mata-pau-PORTUGUES-NA","LFB","name ok","","Machaerium salzmannii","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-PE-BR-PB-BR-BA-BR-AL","Arbusto-√Årvore-Liana/vol√∫vel/trepadeira","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",82,4044624.92881414,224,4700,"      1.5    1                                     ","","","",13,"RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU"
"354","Fabaceae","Macrolobium campestre Huber","Macrolobium campestre Huber",23069,"Fabaceae","Macrolobium campestre Huber",23069,NA,"LFB","name ok","","Macrolobium campestre","NATIVA","Endemica/Amaz√¥nia","BR-MT-BR-MA-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC","Arbusto-√Årvore","Campinarana-Floresta de Igap√≥-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",60,2440671.57904708,128,3000," 1.6         1                         3.6            ","","","",4,"PARQUE ESTADUAL SUCUNDURI,PARQUE NACIONAL DA SERRA DO DIVISOR,PARQUE NACIONAL DO JURUENA"
